,,,,,,,,,,,,,,,Normalised abundance,,,,,,,,,,,,Raw abundance,,,,,,,,,,,,,,,,,,,,,,,,,
Compound,Neutral mass (Da),m/z,Charge,Retention time (min),Chromatographic peak width (min),Identifications,Anova (p),q Value,Max Fold Change,Highest Mean,Lowest Mean,Isotope Distribution,Maximum Abundance,Minimum CV%,healthy_midrib,healthy_midrib,healthy_midrib,healthy_midrib,healthy_midrib,healthy_midrib,infected_midrib,infected_midrib,infected_midrib,infected_midrib,infected_midrib,infected_midrib,healthy_midrib,healthy_midrib,healthy_midrib,healthy_midrib,healthy_midrib,healthy_midrib,infected_midrib,infected_midrib,infected_midrib,infected_midrib,infected_midrib,infected_midrib,vip>1,splot>0.8,Anova p-value <= 0.05,Max fold change >= 2,Accepted Compound ID,Accepted Description,Adducts,Formula,Score,Fragmentation Score,Mass Error (ppm),Isotope Similarity,Retention Time Error (mins),Compound Link
7.60_389.1768m/z,,389.1768216,1,7.603416667,0.636816667,44,1.02E-12,1.52E-11,12.28928275,HI_V,CK_V,100 - 16.1,1861750.365,15.83,122811.7609,173058.7457,135444.9782,159927.9913,182847.3954,134872.0365,1482394.188,1651201.717,1541178.767,1322959.525,2130273.61,2907879.236,100957.996,176905.8073,75784.53297,120469.3411,185552.157,111747.0961,1319888.843,1317511.486,831006.4995,756890.3635,1854613.606,2340149.106,x,x,x,x,,,,,,,,,,
8.19_373.1819m/z,,373.1819157,1,8.185616667,0.7749,15,7.19E-07,2.88E-06,2.413823146,HI_V,CK_V,100 - 16.8,1775212.324,16.23,553985.6197,1047581.035,587309.6865,763047.7558,911336.5523,549355.0651,1512113.576,1795646.497,1770860.464,1794592.77,2445690.213,1938839.052,455406.5309,1070868.554,328613.0714,574782.8109,924817.456,455163.5376,1346350.285,1432765.518,954851.304,1026720.734,2129214.916,1560302.924,x,x,x,x,,,,,,,,,,
7.49_401.2856m/z,,401.2855533,1,7.49305,0.386966667,12,8.77E-11,1.02E-09,38.12721835,HI_V,CK_V,100 - 17.3,506257.7829,24.3,13062.23765,16740.29333,8197.693529,16751.35852,11820.33898,13096.79834,587570.5062,466135.8108,382802.2901,495312.2008,529204.4053,615233.681,10737.875,17112.42674,4586.795197,12618.33596,11995.1908,10851.24256,523158.9289,371934.7419,206407.7172,283377.5521,460724.7097,495116.3483,x,x,x,x,,,,,,,,,,
7.41_355.1011m/z,,355.1010676,1,7.409583333,0.442483333,15,4.22E-07,1.84E-06,8.07665236,HI_V,CK_V,100 - 13.8 - 0.125,428526.2757,32.05,53221.07751,85038.74328,34973.91019,34166.86858,60282.26109,50661.61425,511401.3284,476254.4643,302078.5632,415771.7431,595760.7809,447353.5889,43750.64156,86929.13769,19568.69487,25736.95895,61173.98364,41975.25612,455339.6883,380008.5236,162881.3313,237870.94,518668.6091,360012.9222,x,x,x,x,,,,,,,,,,
7.33_453.2213m/z,,453.221343,1,7.3271,0.442116667,13,5.17E-13,7.86E-12,24.36127185,CK_V,HI_V,100 - 26.9 - 5.3 - 2.94 - 0.456 - 0.0585,1291187.896,23.79,909578.684,1253584.497,1052165.734,1662500.007,1645045.695,1224252.759,81545.44624,55510.90728,34366.29819,60459.46154,63981.05141,47832.47618,747723.5118,1281451.431,588710.5583,1252315.363,1669379.958,1014344.368,72606.14319,44292.74579,18530.37284,34590.01047,55701.82531,38493.73282,x,x,x,x,,,,,,,,,,
7.30_467.2372m/z,,467.2372113,1,7.29925,0.55385,1,2.20E-14,4.10E-13,520.837887,CK_V,HI_V,100 - 25.4 - 4.01 - 1.07 - 0.106,2552591.494,33.95,2179635.137,965647.049,2808073.271,3745841.833,2641459.183,2974892.492,4402.844302,7362.754336,5287.818894,4938.529748,3503.842295,7962.392353,1791779.499,987113.1915,1571180.594,2821639.25,2680532.845,2464822.255,3920.188785,5874.820321,2851.201926,2825.427011,3050.440828,6407.826404,x,x,x,x,,,,,,,,,,
7.27_448.1923m/z,,448.192315,1,7.271416667,0.33175,37,3.19E-08,2.02E-07,2.164814208,HI_V,CK_V,100 - 23.2 - 16.1,939495.1954,9.45,396225.8871,561651.5433,414863.2376,382866.5065,334911.8219,513386.2962,934811.905,964112.364,808919.2774,1025662.967,974140.2057,799007.6886,325719.3874,574136.9458,232125.3775,288402.7705,339865.9894,425361.9153,832334.4853,769275.5522,436170.8009,586801.3357,848085.2748,643010.5848,x,x,x,x,,,,,,,,,,
7.24_651.1147m/z,,651.114717,1,7.2435,0.193266667,0,0,0,Infinity,CK_V,HI_V,100 - 25.9 - 2.65,363822.3644,28.07,398062.5479,403224.7622,313961.7913,397538.6093,186496.8213,483649.6545,0,0,0,0,0,0,327229.2233,412188.3688,175668.7331,299454.8605,189255.5669,400723.87,0,0,0,0,0,0,x,x,x,x,,,,,,,,,,
7.24_297.0596m/z,,297.0595923,1,7.2435,1.082016667,5,3.38E-09,2.81E-08,3.42630056,CK_V,HI_V,100 - 13.5 - 1.68,5830992.235,17.86,6154159.991,5318011.292,5760995.368,6421634.555,4118259.649,7212892.553,1410348.814,1651998.423,1582234.564,1973913.125,2121571.567,1575130.971,5059056.683,5436229.629,3223407.387,4837240.045,4179178.814,5976181.707,1255741.34,1318147.186,853143.8629,1129313.327,1847037.618,1267604.682,x,x,x,x,,,,,,,,,,
6.96_453.2213m/z,,453.2212801,1,6.962816667,0.507283333,13,6.60E-10,6.48E-09,56.67882911,CK_V,HI_V,100 - 24 - 4.06 - 1.42,451149.6942,38.01,313250.2696,648700.8893,371989.5642,347363.1658,692171.0701,333423.206,10566.6912,10593.74745,5973.268848,7133.362108,7474.178712,9064.462633,257508.8838,663121.3815,208136.5862,261659.084,702409.9785,276255.0045,9408.332771,8452.864234,3220.797835,4081.132444,6507.010869,7294.730079,x,x,x,x,,,,,,,,,,
6.91_302.1954m/z,,302.1954271,1,6.906533333,2.465483333,1,2.12E-08,1.41E-07,38.52765863,CK_V,HI_V,100 - 14.1 - 0.0564,1091605.442,37.64,1781768.012,996557.5906,1309647.791,765816.0246,640434.0802,1055409.155,56902.98275,32351.64284,36031.72314,22501.4493,6413.538706,27262.00472,1464710.924,1018710.868,732777.6008,576868.0714,649907.6716,874450.4146,50665.07456,25813.72135,19428.37311,12873.50809,5583.618974,21939.41041,x,x,x,x,,,,,,,,,,
6.88_530.2112m/z,,530.2112206,1,6.8786,0.338283333,60,2.75E-06,9.16E-06,2.759622234,HI_V,CK_V,100 - 28.8 - 1.2,632115.6746,24.16,328279.2793,158972.2021,203584.1461,250335.5627,170769.6655,262411.7645,436466.2216,561426.2956,396664.1233,622888.2106,672633.0063,866289.7886,269863.5532,162506.1226,113909.9407,188570.869,173295.7678,217419.0694,388619.2356,447968.0375,213882.0438,356366.2193,585593.4747,697156.6251,x,x,x,x,,,,,,,,,,
7.44_723.1353m/z,,723.1353411,1,7.438033333,0.803383333,0,2.24E-06,7.64E-06,3.01477462,CK_V,HI_V,100 - 29.2 - 4.34 - 0.0657,1745917.436,24.76,1802359.951,1382774.503,2003203.26,2000370.134,1045649.979,2241146.789,412928.9342,548998.5568,716133.6085,711917.536,685493.1883,600813.7321,1481638.626,1413513.306,1120837.594,1506823.603,1061117.708,1856883.399,367662.1897,438051.8119,386140.5931,407301.5935,596789.5335,483511.7293,x,x,x,x,,,,,,,,,,
8.19_371.0935m/z,,371.0934677,1,8.185616667,0.442133333,2,0.003359507,0.00421314,12.96374,CK_V,HI_V,100 - 15.1,1708448.493,53.16,1513477.682,592265.9602,1661633.973,2908314.929,954994.2463,2620004.169,3899.302925,14469.1771,21400.91972,22851.47657,21219.80301,7749.039364,1244161.574,605431.9151,929721.8419,2190753.354,969120.9544,2170782.508,3471.847412,11545.11094,11539.4163,13073.76536,18473.93461,6236.128143,x,x,x,x,,,,,,,,,,
8.19_416.1534m/z,,416.1534424,1,8.185616667,0.665,19,0.000111098,0.000222608,2.714472051,HI_V,CK_V,100 - 16.3 - 1.63,1062799.486,25.91,670318.4865,201541.885,254718.705,657768.8481,172051.0851,392785.9502,678975.6744,1011776.734,859928.1438,1016294.699,1552108.735,1057550.754,551038.5209,206022.1212,142520.8845,495479.1159,174596.1428,325439.5089,604543.9361,807307.4617,463674.8779,581441.571,1351263.971,851076.0765,x,x,x,x,,,,,,,,,,
8.24_307.1755m/z,,307.1754835,1,8.241666667,0.6086,5,4.52E-09,3.62E-08,47.1551655,CK_V,HI_V,100 - 15.4,1340810.787,56.66,2680857.73,952303.9393,1023770.514,1529967.002,447624.4029,1410341.135,17440.72437,18069.45135,9212.097036,40745.26873,27024.89382,56221.36471,2203811.932,973473.4671,572822.7895,1152481.908,454245.8661,1168526.334,15528.80988,14417.80822,4967.180106,23311.14496,23527.8396,45244.7869,x,x,x,x,,,,,,,,,,
8.74_435.2149m/z,,435.2149163,1,8.738783333,0.475616667,2,6.60E-11,7.81E-10,14.41253026,CK_V,HI_V,100 - 47.6 - 18.7 - 2.08,901611.6805,30.38,802423.2073,570987.4431,788125.6227,1242488.99,657779.0807,1347865.739,51300.27866,68431.73203,46340.05703,59957.25103,72317.13809,44499.83874,659635.8391,583680.3807,440974.1359,935932.658,667509.2473,1116762.868,45676.5589,54602.40986,24986.6462,34302.68627,62959.2122,35811.75469,x,x,x,x,,,,,,,,,,
8.68_449.2267m/z,,449.2267079,1,8.6833,0.364,14,1.05E-09,9.74E-09,91.17120805,CK_V,HI_V,100 - 27 - 4.28,1626086.284,46.74,1397618.694,287623.0684,1527985.324,2433484.61,1439632.076,2670173.935,12924.87699,17145.51579,8046.433666,12631.09542,24992.48845,16067.8532,1148919.138,294016.8722,854942.3955,1833076.782,1460927.766,2212350.247,11508.00581,13680.59016,4338.652217,7226.490476,21758.42996,12930.78881,x,x,x,x,,,,,,,,,,
8.66_383.1680m/z,,383.168027,1,8.65555,0.670116667,13,3.88E-11,4.71E-10,9.05426006,HI_V,CK_V,100 - 15.4,621410.458,21.39,50993.98642,86629.56148,52251.72623,68718.22789,87157.15616,66040.33559,727252.1908,679675.5999,420589.4776,563272.2781,809891.1957,615054.3547,41919.85067,88555.31946,29236.02426,51763.54414,88446.42435,54717.16687,647528.2083,542320.4203,226782.64,322258.8079,705090.287,494972.0334,x,x,x,x,,,,,,,,,,
8.66_401.1784m/z,,401.1784111,1,8.65555,0.33305,71,2.29E-09,1.96E-08,6.257277137,HI_V,CK_V,100 - 18.1 - 0.206,445465.6973,23.59,57204.43297,89753.85836,47889.01892,58600.75795,107012.8301,66688.82284,469341.6937,492067.0758,319655.2685,401063.8317,621357.26,409673.8246,47025.17799,91749.06884,26794.99071,44142.33332,108595.8124,55254.46555,417890.781,392625.5752,172358.724,229456.2635,540952.8726,329689.7005,x,x,x,x,,,,,,,,,,
8.66_391.0987m/z,,391.0986659,1,8.65555,2.699266667,4,3.64E-11,4.44E-10,34.25230582,HI_V,CK_V,100 - 17.7 - 5.26,13360920.09,20.77,308051.5327,505227.2999,300371.9287,457300.5216,374430.9169,395059.3735,11065311.68,12032997.26,14266876.33,24853663.31,13045439.74,11878412.91,253235.2372,516458.4026,168064.8972,344471.8594,379969.6688,327323.1347,9852292.691,9601257.033,7692726.641,14219254.56,11357343.93,9559288.776,x,x,x,x,,,,,,,,,,
8.66_177.0541m/z,,177.0541078,1,8.65555,0.920716667,18,7.94E-08,4.40E-07,4.456135,HI_V,CK_V,100 - 10.7 - 0.203,12761938.32,22.46,3360856.521,2505339.012,3033369.545,3331846.616,1719559.965,3232446.239,12365955.6,11681830.48,9195046.896,16698543.36,14309710.59,13645700.88,2762808.193,2561032.202,1697238.962,2509788.082,1744996.476,2678216.255,11010355.39,9321057.307,4957986.638,9553554.978,12458016.59,10981534,x,x,x,x,,,,,,,,,,
8.63_1015.2645m/z,,1015.264461,1,8.626833333,0.277833333,1,2.24E-10,2.42E-09,14138.21931,HI_V,CK_V,100 - 45.1 - 5.63,675223.7271,28.15,0,0,286.5525194,0,0,0,574418.0361,757274.2679,663615.3665,913337.7444,568171.521,772826.9806,0,0,160.3326246,0,0,0,511448.2795,604237.2262,357822.6579,522537.9344,494649.4331,621941.3604,x,x,x,x,,,,,,,,,,
8.63_607.1635m/z,,607.1634787,1,8.626833333,0.64155,1,2.24E-08,1.48E-07,2.042470097,HI_V,CK_V,100 - 28.3,1406123.16,11.61,689679.4702,810038.9263,560513.936,660264.2751,767372.5432,642785.6715,1444640.006,1416505.202,1258660.081,1226505.891,1129000.256,1632061.001,566954.3103,828045.9311,313620.2421,497358.8522,778723.8659,532574.6839,1286273.409,1130244.629,678671.8908,701707.4008,982906.2458,1313419.775,x,x,x,x,,,,,,,,,,
8.63_527.1722m/z,,527.1721952,1,8.626833333,1.111116667,52,0.000235964,0.000429087,4.263602881,CK_V,HI_V,100 - 23.1 - 3.62,609630.3848,37.36,769368.4317,673949.8404,411931.8529,429036.7326,957045.4484,416450.0027,40374.69524,55621.75754,104113.7979,149208.3624,55755.98715,328573.055,632463.0026,688931.6118,230485.2014,323181.5274,971202.4988,345046.1614,35948.67695,44381.1944,56138.35631,85364.94849,48541.0944,264422.9277,x,x,x,x,,,,,,,,,,
8.63_369.1167m/z,,369.116668,1,8.626833333,0.972383333,13,6.20E-09,4.78E-08,10.34487131,HI_V,CK_V,100 - 17.3 - 1,12071784.44,29.97,1626003.092,1373024.139,749491.3143,795321.0922,1367635.362,1090130.387,12000360.46,11044257.27,7584191.32,16863559.77,13496487.51,12854007.77,1336663.626,1403546.193,419357.3654,599093.4244,1387866.045,903218.4004,10684838.09,8812330.827,4089410.272,9647964.009,11750025.56,10344409.91,x,x,x,x,,,,,,,,,,
8.60_147.0436m/z,,147.0436071,1,8.5996,0.8073,20,1.19E-07,6.20E-07,5.464761766,HI_V,CK_V,100 - 8.01,1056950.007,7.38,208296.5058,200952.839,181528.7351,191985.6233,172175.755,205531.997,923223.7791,1058384.407,788310.6304,1507558.438,1854944.734,766012.2341,171231.1398,205419.9808,101569.4387,144617.4704,174722.6569,170291.8145,822016.6912,844496.2219,425058.5795,862502.9205,1614912.622,616457.1151,x,x,x,x,,,,,,,,,,
8.46_567.2387m/z,,567.2386964,1,8.461616667,0.359833333,2,3.68E-05,8.43E-05,6.570666668,CK_V,HI_V,100 - 26.5 - 4.23,673882.7627,49.72,531158.139,1241824.361,314060.3166,425244.558,837592.2554,693416.9462,46085.1287,90307.15497,103839.0898,39332.26777,29372.10998,84803.33687,436641.0911,1269429.87,175723.8602,320324.9869,849982.3,574524.8024,41033.1123,72057.04346,55990.23315,22502.74017,25571.32312,68246.45622,x,x,x,x,,,,,,,,,,
8.43_321.1909m/z,,321.1909313,1,8.433733333,0.387483333,7,1.93E-05,4.79E-05,327.5865111,CK_V,HI_V,100 - 16.2,555462.3404,41.81,916194.2449,460201.2982,383270.8994,628888.0698,270184.9905,674034.5398,0,0,3336.284971,12880.29982,739.6182734,0,753161.8653,470431.4818,214448.7488,473724.0228,274181.6895,558465.6719,0,0,1798.931152,7369.065063,643.9107666,0,x,x,x,x,,,,,,,,,,
8.38_488.1899m/z,,488.1899319,1,8.3789,0.941883333,50,0.000161338,0.000307206,3.128108318,CK_V,HI_V,97.9 - 100 - 7.62,955109.8597,20.65,1186782.975,971917.254,675015.1972,1082245.112,763634.1569,1051064.463,131406.3319,170001.2002,211236.5643,163290.096,218870.7856,315550.6361,975600.6259,993522.7819,377686.2911,815225.3681,774930.1797,870850.657,117001.1005,135645.7733,113899.1541,93421.37667,190548.639,253942.987,x,x,x,x,,,,,,,,,,
8.35_459.1823m/z,,459.1823465,1,8.351733333,0.83115,35,1.00E-07,5.34E-07,3.020388625,HI_V,CK_V,100 - 19.2 - 1.94,3013752.416,12.34,836042.4059,936746.1381,904829.4523,1099758.562,1060209.707,1149230.911,2480872.291,3057220.729,2556125.345,3780778.958,4194937.342,3167950.664,687272.6623,957569.8191,506272.5718,828417.7663,1075892.81,952185.6452,2208910.21,2439389.071,1378267.61,2163055.714,3652107.332,2549444.565,x,x,x,x,,,,,,,,,,
8.32_431.2484m/z,,431.2483918,1,8.324083333,0.802516667,173,9.76E-09,7.13E-08,4.592827241,HI_V,CK_V,100 - 14.5,480649.8218,20.52,107223.9577,81109.86009,130001.6131,148805.8627,66060.72304,94711.63647,485595.1731,439678.8735,342885.3835,439263.9324,622071.844,552744.4181,88143.96777,82912.9162,72738.84687,112091.3487,67037.92322,78472.53305,432362.496,350824.4691,184884.4458,251311.2693,541574.9886,444827.3986,x,x,x,x,,,,,,,,,,
8.32_411.1614m/z,,411.1614438,1,8.324083333,1.13515,43,4.24E-07,1.85E-06,6.405169378,HI_V,CK_V,100 - 16.3 - 0.812,757092.5419,35.21,71178.97913,131827.2566,106674.5472,107541.4097,193287.7851,98691.44745,586008.3812,768334.7394,794573.0175,770770.5462,250179.7645,1424191.225,58513.02056,134757.7504,59686.82519,81007.97532,196146.9857,81769.9721,521768.0496,613062.4946,428435.2705,440972.5225,217806.1978,1146134.193,x,x,x,x,,,,,,,,,,
8.32_149.0593m/z,,149.0592958,1,8.324083333,1.224266667,29,7.07E-08,3.99E-07,2.124448345,HI_V,CK_V,100 - 8.03,945482.9346,5.15,447280.161,487591.1127,421738.1255,429992.7771,438977.7893,444712.123,857364.0444,855634.2718,713555.0367,1117101.537,1001031.573,1023963.878,367688.7977,498430.1665,235972.033,323901.6892,445471.3479,368462.5044,763376.7358,682719.7239,384750.2223,639115.0843,871496.8661,824046.6538,x,x,x,x,,,,,,,,,,
8.27_727.2050m/z,,727.2050424,1,8.26985,0.553033333,0,0.00050956,0.000836637,2.983700488,CK_V,HI_V,100 - 33.2 - 6.99 - 0.194,866904.4956,33.92,1083829.156,1027489.317,511640.9933,526167.485,1208547.658,843752.3654,590209.1175,401014.3368,218341.9789,184238.7266,76131.13314,306079.0613,890966.9463,1050330.2,286274.7238,396347.4419,1226425.043,699083.9548,525508.2861,319973.6223,117730.4071,105406.4876,66279.67165,246320.6287,x,x,x,x,,,,,,,,,,
8.27_207.0646m/z,,207.0645639,1,8.26985,2.028083333,25,3.19E-05,7.43E-05,2.798227396,CK_V,HI_V,100 - 11.1 - 0.0792,1394438.608,26.71,1918183.344,1781315.953,802614.2994,813120.0271,1925002.301,1126395.723,501660.0707,451537.8295,360322.9506,412105.2675,443206.357,752817.9497,1576851.801,1820914.253,449080.8787,612500.8706,1953477.808,933265.7408,446666.3021,360286.8567,194286.8149,235773.2794,385854.9137,605838.8637,x,x,x,x,,,,,,,,,,
8.24_342.2372m/z,,342.2372375,1,8.241666667,0.80535,13,2.25E-08,1.48E-07,12.04354677,HI_V,CK_V,100 - 13,514603.1232,33.27,57282.99096,45491.22053,39693.64214,63109.76273,22808.93136,27984.66899,543016.4008,471990.5763,284304.3422,523183.0298,676539.7087,613354.3194,47089.75696,46502.48134,22209.49179,47538.84215,23146.33142,23186.46308,483489.0035,376606.3218,153297.4378,299322.9847,588994.6451,493603.9105,x,x,x,x,,,,,,,,,,
6.85_267.1329m/z,,267.1329176,1,6.851316667,0.4786,11,3.89E-09,3.17E-08,7.581579087,HI_V,CK_V,100 - 13.1 - 0.572,558438.684,22.5,79437.4027,64995.10345,87792.4308,94622.67998,50266.35,64829.86373,610517.7272,574191.8886,464443.7614,468244.0948,641096.5513,640151.3453,65301.89719,66439.93172,49121.85341,71276.65282,51009.91265,53714.24055,543590.5935,458153.8404,250428.9526,267891.3727,558137.8755,515169.1239,x,x,x,x,,,,,,,,,,
8.74_953.2278m/z,,953.2277638,1,8.738783333,0.5041,0,0,0,Infinity,HI_V,CK_V,100 - 38.2 - 3.28,533905.7927,39.38,0,0,0,0,0,0,460517.6016,495715.8943,520293.4128,786090.7388,635982.6618,492174.9834,0,0,0,0,0,0,410034.0174,395537.0065,280543.19,449737.4968,553685.7295,396083.4526,x,x,x,x,,,,,,,,,,
6.68_324.1066m/z,,324.1066308,1,6.682333333,0.644766667,8,5.77E-07,2.39E-06,3.657091915,HI_V,CK_V,100 - 15.1,1349231.671,24.89,545081.0178,392900.9989,302729.642,314156.4651,324953.8886,333792.0331,1073004.861,1150064.743,923504.141,1736307.789,1905423.994,1298779.038,448086.4602,401635.1102,169384.0911,236645.393,329760.754,276560.593,955378.2358,917648.9412,497955.1756,993374.785,1658859.804,1045207.3,x,x,x,x,,,,,,,,,,
6.57_332.2167m/z,,332.216717,1,6.5711,0.503216667,27,2.19E-07,1.05E-06,2.733543046,HI_V,CK_V,100 - 14.7,718709.6473,18.39,307255.8061,245252.1345,297639.4819,330232.0222,188601.215,208553.6283,773091.0444,715514.6209,584420.2134,651182.6454,717981.66,838433.4421,252581.1064,250704.0408,166536.0313,248754.6665,191391.0897,172795.3618,688342.0431,570916.7579,315120.4819,372554.0048,625073.9574,674738.9113,x,x,x,x,,,,,,,,,,
4.02_294.1802m/z,,294.1802088,1,4.020116667,0.7983,5,3.58E-10,3.70E-09,3.36369722,HI_V,CK_V,100 - 15.5,573655.8738,9.08,181991.9033,165652.0185,155464.229,188769.4062,180493.657,150888.3178,592344.481,520698.3459,495222.2945,545353.2823,574113.1145,553200.7107,149607.3154,169334.4301,86985.75719,142194.7828,183163.601,125017.2518,527409.5635,415470.7714,267024.7957,312007.0088,499822.1771,445194.6052,x,x,x,x,,,,,,,,,,
4.02_353.1695m/z,,353.1695074,1,4.020116667,1.877783333,9,8.98E-05,0.000184968,950.7375425,CK_V,HI_V,100 - 18,4515398.881,14.04,4735524.466,4241793.415,5195492.085,4916222.89,3394937.62,4608422.81,2556.502371,1741.24926,6723.631128,20194.41127,3184.891126,0,3892860.558,4336087.641,2906995.493,3703254.994,3445157.077,3818270.118,2276.249451,1389.361382,3625.394592,11553.60765,2772.762329,0,x,x,x,x,,,,,,,,,,
3.93_217.1540m/z,,217.1539758,1,3.930216667,0.680983333,7,6.06E-08,3.48E-07,12.10834587,HI_V,CK_V,100 - 10.6 - 0.171,491509.3515,28.79,60108.11506,31965.9343,44727.82573,44883.30912,29263.6233,32606.84745,532542.0267,486523.7373,297030.5653,357082.3902,629778.3884,653232.5553,49412.16375,32676.53068,25026.23152,33809.35778,29696.50409,27016.13033,474162.8678,388202.4862,160159.4413,204293.6425,548284.2967,525696.3774,x,x,x,x,,,,,,,,,,
2.85_359.2387m/z,,359.2387017,1,2.84535,0.953416667,12,1.92E-12,2.75E-11,10.2702492,HI_V,CK_V,100 - 12.6,396982.8586,17.42,48828.35428,41878.81224,34628.1836,41226.8486,35728.74792,29631.09404,424569.8243,372552.7625,293777.5303,341002.4488,442857.0692,419943.3545,40139.5824,42809.76994,19375.25301,31055.04701,36257.26377,24550.59477,378026.9638,297263.8281,158405.3987,195094.0014,385550.8242,337954.2223,x,x,x,x,,,,,,,,,,
2.85_286.1751m/z,,286.1751381,1,2.84535,0.931016667,20,1.22E-09,1.12E-08,19.31818801,CK_V,HI_V,100 - 12.2,435241.0094,25.21,496324.8664,191796.8295,428691.2428,768117.4532,195936.061,530579.6037,30318.29176,22948.00228,22047.15424,16985.15695,16508.58887,27677.06369,408006.2326,196060.435,239862.4597,578601.674,198834.4361,439607.2863,26994.69233,18310.45611,11887.86717,9717.532075,14372.35733,22273.43386,x,x,x,x,,,,,,,,,,
2.35_247.1280m/z,,247.1279514,1,2.351616667,0.658483333,14,1.74E-05,4.38E-05,2.833688169,HI_V,CK_V,100 - 9.52,618947.0279,15.23,235286.734,172947.5865,251654.3831,253089.2755,191527.2297,206042.0168,634106.6471,663745.0505,492412.8308,496310.324,791861.328,708281.941,193418.5861,176792.1771,140806.327,190645.1648,194360.3874,170714.3871,564593.6118,529609.2647,265509.9276,283948.5974,689393.5062,569998.0008,x,x,x,x,,,,,,,,,,
2.27_428.2111m/z,,428.2110652,1,2.2666,0.514516667,37,1.61E-05,4.10E-05,3.385909057,CK_V,HI_V,100 - 17.9 - 2.39,947070.216,24.27,977262.252,869566.0053,860696.1956,704217.551,1380302.571,890376.7207,199873.3435,251230.1749,170392.7765,136965.78,214363.7779,222204.268,803363.1129,888896.2852,481579.0151,530467.6416,1400720.633,737714.1737,177962.5138,200459.2397,91876.10665,78360.73369,186624.8435,178821.4286,x,x,x,x,,,,,,,,,,
2.04_328.1743m/z,,328.1742784,1,2.03865,0.963733333,5,4.60E-10,4.64E-09,89.20486248,CK_V,HI_V,100 - 17.6,547558.1761,17.38,655794.2569,488705.2639,558506.8304,607098.238,389500.4779,585743.9895,2248.73689,2915.082265,7321.967415,7445.162862,1179.11478,10522.86705,539098.8085,499569.0851,312497.2211,457310.3441,395262.1457,485313.276,2002.222321,2325.975273,3948.018647,4259.519599,1026.535889,8468.397728,x,x,x,x,,,,,,,,,,
1.95_314.1588m/z,,314.1588308,1,1.953616667,1.070033333,10,2.17E-13,3.48E-12,83.45814424,CK_V,HI_V,100 - 16.3,13656659.31,18.51,12361591.65,18465181.23,12180818.7,11789001.78,12710543.49,14432819.03,76348.058,122768.0309,101928.4509,251043.8931,193207.0442,185303.6264,10161905.59,18875658.55,6815443.941,8880329.613,12898563.62,11958191.31,67978.51121,97957.92303,54960.01307,143626.9969,168205.817,149125.2148,x,x,x,x,,,,,,,,,,
4.20_252.1083m/z,,252.1082569,1,4.1982,0.8551,8,2.45E-10,2.63E-09,13.66657092,CK_V,HI_V,100 - 0.575,1114294.113,24.64,1258621.039,899328.7408,1726785.351,1456560.545,670908.8575,673560.1475,105795.1391,77125.40404,50830.65636,77743.28982,62213.30451,94281.55269,1034655.451,919320.6404,966175.5133,1097186.851,680833.2456,558072.6182,94197.49808,61539.1836,27407.98583,44478.41812,54162.82702,75874.15891,x,x,x,x,,,,,,,,,,
